% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
873	1	2	10	0	28	277	0	1	0
873	1	4	3	0	28	277	0	1	0
873	1	5	15	0	28	277	0	1	0
873	1	7	9	0	28	277	0	1	0
873	1	8	16	0	28	277	0	1	0
873	1	9	4	0	28	277	0	1	0
873	1	10	11	0	28	277	0	1	0
874	1	1	12	0	28	277	0	1	0
874	1	2	10	0	28	277	0	1	0
874	1	3	2	0	28	277	0	1	0
874	1	4	3	0	28	277	0	1	0
874	1	6	1	0	28	277	0	1	0
874	1	7	9	0	28	277	0	1	0
874	1	9	4	0	28	277	0	1	0
874	1	10	11	0	28	277	0	1	0
875	1	2	10	0	28	277	0	1	0
875	1	3	2	0	28	277	0	1	0
875	1	4	3	0	28	277	0	1	0
875	1	5	15	0	28	277	0	1	0
875	1	6	1	0	28	277	0	1	0
875	1	7	9	0	28	277	0	1	0
875	1	8	16	0	28	277	0	1	0
875	1	9	4	0	28	277	0	1	0
876	1	1	12	0	28	277	0	1	0
876	1	3	2	0	28	277	0	1	0
876	1	4	3	0	28	277	0	1	0
876	1	5	15	0	28	277	0	1	0
876	1	6	1	0	28	277	0	1	0
876	1	8	16	0	28	277	0	1	0
876	1	9	4	0	28	277	0	1	0
876	1	10	11	0	28	277	0	1	0
877	1	1	12	0	28	277	0	1	0
877	1	2	10	0	28	277	0	1	0
877	1	3	2	0	28	277	0	1	0
877	1	5	15	0	28	277	0	1	0
877	1	6	1	0	28	277	0	1	0
877	1	7	9	0	28	277	0	1	0
877	1	8	16	0	28	277	0	1	0
877	1	10	11	0	28	277	0	1	0
878	1	1	12	0	28	277	0	1	0
878	1	2	10	0	28	277	0	1	0
878	1	4	3	0	28	277	0	1	0
878	1	5	15	0	28	277	0	1	0
878	1	7	9	0	28	277	0	1	0
878	1	8	16	0	28	277	0	1	0
878	1	9	4	0	28	277	0	1	0
878	1	10	11	0	28	277	0	1	0
879	1	1	12	0	28	277	0	1	0
879	1	2	10	0	28	277	0	1	0
879	1	3	2	0	28	277	0	1	0
879	1	4	3	0	28	277	0	1	0
879	1	6	1	0	28	277	0	1	0
879	1	7	9	0	28	277	0	1	0
879	1	9	4	0	28	277	0	1	0
879	1	10	11	0	28	277	0	1	0
880	1	2	10	0	28	277	0	1	0
880	1	3	2	0	28	277	0	1	0
880	1	4	3	0	28	277	0	1	0
880	1	5	15	0	28	277	0	1	0
880	1	6	1	0	28	277	0	1	0
880	1	7	9	0	28	277	0	1	0
880	1	8	16	0	28	277	0	1	0
880	1	9	4	0	28	277	0	1	0
881	1	1	12	0	28	277	0	1	0
881	1	3	2	0	28	277	0	1	0
881	1	4	3	0	28	277	0	1	0
881	1	5	15	0	28	277	0	1	0
881	1	6	1	0	28	277	0	1	0
881	1	8	16	0	28	277	0	1	0
881	1	9	4	0	28	277	0	1	0
881	1	10	11	0	28	277	0	1	0
882	1	1	12	0	28	277	0	1	0
882	1	2	10	0	28	277	0	1	0
882	1	3	2	0	28	277	0	1	0
882	1	5	15	0	28	277	0	1	0
882	1	6	1	0	28	277	0	1	0
882	1	7	9	0	28	277	0	1	0
882	1	8	16	0	28	277	0	1	0
882	1	10	11	0	28	277	0	1	0
883	1	1	12	0	28	277	0	1	0
883	1	2	10	0	28	277	0	1	0
883	1	4	3	0	28	277	0	1	0
883	1	5	15	0	28	277	0	1	0
883	1	7	9	0	28	277	0	1	0
883	1	8	16	0	28	277	0	1	0
883	1	9	4	0	28	277	0	1	0
883	1	10	11	0	28	277	0	1	0
884	1	1	12	0	28	277	0	1	0
884	1	2	10	0	28	277	0	1	0
884	1	3	2	0	28	277	0	1	0
884	1	4	3	0	28	277	0	1	0
884	1	6	1	0	28	277	0	1	0
884	1	7	9	0	28	277	0	1	0
884	1	9	4	0	28	277	0	1	0
884	1	10	11	0	28	277	0	1	0
885	1	2	10	0	28	277	0	1	0
885	1	3	2	0	28	277	0	1	0
885	1	4	3	0	28	277	0	1	0
885	1	5	15	0	28	277	0	1	0
885	1	6	1	0	28	277	0	1	0
885	1	7	9	0	28	277	0	1	0
885	1	8	16	0	28	277	0	1	0
885	1	9	4	0	28	277	0	1	0
886	1	1	12	0	28	277	0	1	0
886	1	3	2	0	28	277	0	1	0
886	1	4	3	0	28	277	0	1	0
886	1	5	15	0	28	277	0	1	0
886	1	6	1	0	28	277	0	1	0
886	1	8	16	0	28	277	0	1	0
886	1	9	4	0	28	277	0	1	0
886	1	10	11	0	28	277	0	1	0
887	1	1	12	0	28	277	0	1	0
887	1	2	10	0	28	277	0	1	0
887	1	3	2	0	28	277	0	1	0
887	1	5	15	0	28	277	0	1	0
887	1	6	1	0	28	277	0	1	0
887	1	7	9	0	28	277	0	1	0
887	1	8	16	0	28	277	0	1	0
887	1	10	11	0	28	277	0	1	0
888	1	1	12	0	28	277	0	1	0
888	1	2	10	0	28	277	0	1	0
888	1	4	3	0	28	277	0	1	0
888	1	5	15	0	28	277	0	1	0
888	1	7	9	0	28	277	0	1	0
888	1	8	16	0	28	277	0	1	0
888	1	9	4	0	28	277	0	1	0
888	1	10	11	0	28	277	0	1	0
889	1	1	12	0	28	277	0	1	0
889	1	2	10	0	28	277	0	1	0
889	1	3	2	0	28	277	0	1	0
889	1	4	3	0	28	277	0	1	0
889	1	6	1	0	28	277	0	1	0
889	1	7	9	0	28	277	0	1	0
889	1	9	4	0	28	277	0	1	0
889	1	10	11	0	28	277	0	1	0
890	1	2	10	0	28	277	0	1	0
890	1	3	2	0	28	277	0	1	0
890	1	4	3	0	28	277	0	1	0
890	1	5	15	0	28	277	0	1	0
890	1	6	1	0	28	277	0	1	0
890	1	7	9	0	28	277	0	1	0
890	1	8	16	0	28	277	0	1	0
890	1	9	4	0	28	277	0	1	0
891	1	1	12	0	28	277	0	1	0
891	1	3	2	0	28	277	0	1	0
891	1	4	3	0	28	277	0	1	0
891	1	5	15	0	28	277	0	1	0
891	1	6	1	0	28	277	0	1	0
891	1	8	16	0	28	277	0	1	0
891	1	9	4	0	28	277	0	1	0
891	1	10	11	0	28	277	0	1	0
892	1	1	12	0	28	277	0	1	0
892	1	2	10	0	28	277	0	1	0
892	1	3	2	0	28	277	0	1	0
892	1	5	15	0	28	277	0	1	0
892	1	6	1	0	28	277	0	1	0
892	1	7	9	0	28	277	0	1	0
892	1	8	16	0	28	277	0	1	0
892	1	10	11	0	28	277	0	1	0
893	1	1	12	0	28	277	0	1	0
893	1	2	10	0	28	277	0	1	0
893	1	4	3	0	28	277	0	1	0
893	1	5	15	0	28	277	0	1	0
893	1	7	9	0	28	277	0	1	0
893	1	8	16	0	28	277	0	1	0
893	1	9	4	0	28	277	0	1	0
893	1	10	11	0	28	277	0	1	0
894	1	1	12	0	28	277	0	1	0
894	1	2	10	0	28	277	0	1	0
894	1	3	2	0	28	277	0	1	0
894	1	4	3	0	28	277	0	1	0
894	1	6	1	0	28	277	0	1	0
894	1	7	9	0	28	277	0	1	0
894	1	9	4	0	28	277	0	1	0
894	1	10	11	0	28	277	0	1	0
895	1	2	10	0	28	277	0	1	0
895	1	3	2	0	28	277	0	1	0
895	1	4	3	0	28	277	0	1	0
895	1	5	15	0	28	277	0	1	0
895	1	6	1	0	28	277	0	1	0
895	1	7	9	0	28	277	0	1	0
895	1	8	16	0	28	277	0	1	0
895	1	9	4	0	28	277	0	1	0
896	1	1	12	0	28	277	0	1	0
896	1	3	2	0	28	277	0	1	0
896	1	4	3	0	28	277	0	1	0
896	1	5	15	0	28	277	0	1	0
896	1	6	1	0	28	277	0	1	0
896	1	8	16	0	28	277	0	1	0
896	1	9	4	0	28	277	0	1	0
896	1	10	11	0	28	277	0	1	0
897	1	1	12	0	28	277	0	1	0
897	1	2	10	0	28	277	0	1	0
897	1	3	2	0	28	277	0	1	0
897	1	5	15	0	28	277	0	1	0
897	1	6	1	0	28	277	0	1	0
897	1	7	9	0	28	277	0	1	0
897	1	8	16	0	28	277	0	1	0
897	1	10	11	0	28	277	0	1	0
898	1	1	12	0	28	277	0	1	0
898	1	2	10	0	28	277	0	1	0
898	1	4	3	0	28	277	0	1	0
898	1	5	15	0	28	277	0	1	0
898	1	7	9	0	28	277	0	1	0
898	1	8	16	0	28	277	0	1	0
898	1	9	4	0	28	277	0	1	0
898	1	10	11	0	28	277	0	1	0
899	1	1	12	0	28	277	0	1	0
899	1	2	10	0	28	277	0	1	0
899	1	3	2	0	28	277	0	1	0
899	1	4	3	0	28	277	0	1	0
899	1	6	1	0	28	277	0	1	0
899	1	7	9	0	28	277	0	1	0
899	1	9	4	0	28	277	0	1	0
899	1	10	11	0	28	277	0	1	0
900	1	2	10	0	28	277	0	1	0
900	1	3	2	0	28	277	0	1	0
900	1	4	3	0	28	277	0	1	0
900	1	5	15	0	28	277	0	1	0
900	1	6	1	0	28	277	0	1	0
900	1	7	9	0	28	277	0	1	0
900	1	8	16	0	28	277	0	1	0
900	1	9	4	0	28	277	0	1	0
901	1	1	12	0	28	277	0	1	0
901	1	3	2	0	28	277	0	1	0
901	1	4	3	0	28	277	0	1	0
901	1	5	15	0	28	277	0	1	0
901	1	6	1	0	28	277	0	1	0
901	1	8	16	0	28	277	0	1	0
901	1	9	4	0	28	277	0	1	0
901	1	10	11	0	28	277	0	1	0
902	1	1	12	0	28	277	0	1	0
902	1	2	10	0	28	277	0	1	0
902	1	3	2	0	28	277	0	1	0
902	1	5	15	0	28	277	0	1	0
902	1	6	1	0	28	277	0	1	0
902	1	7	9	0	28	277	0	1	0
902	1	8	16	0	28	277	0	1	0
902	1	10	11	0	28	277	0	1	0
903	1	1	12	0	28	277	0	1	0
903	1	2	10	0	28	277	0	1	0
903	1	4	3	0	28	277	0	1	0
903	1	5	15	0	28	277	0	1	0
903	1	7	9	0	28	277	0	1	0
903	1	8	16	0	28	277	0	1	0
903	1	9	4	0	28	277	0	1	0
903	1	10	11	0	28	277	0	1	0
904	1	1	12	0	28	277	0	1	0
904	1	2	10	0	28	277	0	1	0
904	1	3	2	0	28	277	0	1	0
904	1	4	3	0	28	277	0	1	0
904	1	6	1	0	28	277	0	1	0
904	1	7	9	0	28	277	0	1	0
904	1	9	4	0	28	277	0	1	0
904	1	10	11	0	28	277	0	1	0
905	1	2	10	0	28	277	0	1	0
905	1	3	2	0	28	277	0	1	0
905	1	4	3	0	28	277	0	1	0
905	1	5	15	0	28	277	0	1	0
905	1	6	1	0	28	277	0	1	0
905	1	7	9	0	28	277	0	1	0
905	1	8	16	0	28	277	0	1	0
905	1	9	4	0	28	277	0	1	0
906	1	1	12	0	28	277	0	1	0
906	1	3	2	0	28	277	0	1	0
906	1	4	3	0	28	277	0	1	0
906	1	5	15	0	28	277	0	1	0
906	1	6	1	0	28	277	0	1	0
906	1	8	16	0	28	277	0	1	0
906	1	9	4	0	28	277	0	1	0
906	1	10	11	0	28	277	0	1	0
907	1	1	12	0	28	277	0	1	0
907	1	2	10	0	28	277	0	1	0
907	1	3	2	0	28	277	0	1	0
907	1	5	15	0	28	277	0	1	0
907	1	6	1	0	28	277	0	1	0
907	1	7	9	0	28	277	0	1	0
907	1	8	16	0	28	277	0	1	0
907	1	10	11	0	28	277	0	1	0
908	1	1	12	0	28	277	0	1	0
908	1	2	10	0	28	277	0	1	0
908	1	4	3	0	28	277	0	1	0
908	1	5	15	0	28	277	0	1	0
908	1	7	9	0	28	277	0	1	0
908	1	8	16	0	28	277	0	1	0
908	1	9	4	0	28	277	0	1	0
908	1	10	11	0	28	277	0	1	0
909	1	1	12	0	28	277	0	1	0
909	1	2	10	0	28	277	0	1	0
909	1	3	2	0	28	277	0	1	0
909	1	4	3	0	28	277	0	1	0
909	1	6	1	0	28	277	0	1	0
909	1	7	9	0	28	277	0	1	0
909	1	9	4	0	28	277	0	1	0
909	1	10	11	0	28	277	0	1	0
910	1	2	10	0	28	277	0	1	0
910	1	3	2	0	28	277	0	1	0
910	1	4	3	0	28	277	0	1	0
910	1	5	15	0	28	277	0	1	0
910	1	6	1	0	28	277	0	1	0
910	1	7	9	0	28	277	0	1	0
910	1	8	16	0	28	277	0	1	0
910	1	9	4	0	28	277	0	1	0
911	1	1	12	0	28	277	0	1	0
911	1	3	2	0	28	277	0	1	0
911	1	4	3	0	28	277	0	1	0
911	1	5	15	0	28	277	0	1	0
911	1	6	1	0	28	277	0	1	0
911	1	8	16	0	28	277	0	1	0
911	1	9	4	0	28	277	0	1	0
911	1	10	11	0	28	277	0	1	0
912	1	1	12	0	28	277	0	1	0
912	1	2	10	0	28	277	0	1	0
912	1	3	2	0	28	277	0	1	0
912	1	5	15	0	28	277	0	1	0
912	1	6	1	0	28	277	0	1	0
912	1	7	9	0	28	277	0	1	0
912	1	8	16	0	28	277	0	1	0
912	1	10	11	0	28	277	0	1	0
913	1	1	12	0	28	277	0	1	0
913	1	2	10	0	28	277	0	1	0
913	1	4	3	0	28	277	0	1	0
913	1	5	15	0	28	277	0	1	0
913	1	7	9	0	28	277	0	1	0
913	1	8	16	0	28	277	0	1	0
913	1	9	4	0	28	277	0	1	0
913	1	10	11	0	28	277	0	1	0
914	1	1	12	0	28	277	0	1	0
914	1	2	10	0	28	277	0	1	0
914	1	3	2	0	28	277	0	1	0
914	1	4	3	0	28	277	0	1	0
914	1	6	1	0	28	277	0	1	0
914	1	7	9	0	28	277	0	1	0
914	1	9	4	0	28	277	0	1	0
914	1	10	11	0	28	277	0	1	0
915	1	2	10	0	28	277	0	1	0
915	1	3	2	0	28	277	0	1	0
915	1	4	3	0	28	277	0	1	0
915	1	5	15	0	28	277	0	1	0
915	1	6	1	0	28	277	0	1	0
915	1	7	9	0	28	277	0	1	0
915	1	8	16	0	28	277	0	1	0
915	1	9	4	0	28	277	0	1	0
916	1	1	12	0	28	277	0	1	0
916	1	3	2	0	28	277	0	1	0
916	1	4	3	0	28	277	0	1	0
916	1	5	15	0	28	277	0	1	0
916	1	6	1	0	28	277	0	1	0
916	1	8	16	0	28	277	0	1	0
916	1	9	4	0	28	277	0	1	0
916	1	10	11	0	28	277	0	1	0
917	1	1	12	0	28	277	0	1	0
917	1	2	10	0	28	277	0	1	0
917	1	3	2	0	28	277	0	1	0
917	1	5	15	0	28	277	0	1	0
917	1	6	1	0	28	277	0	1	0
917	1	7	9	0	28	277	0	1	0
917	1	8	16	0	28	277	0	1	0
917	1	10	11	0	28	277	0	1	0
918	1	1	12	0	28	277	0	1	0
918	1	2	10	0	28	277	0	1	0
918	1	4	3	0	28	277	0	1	0
918	1	5	15	0	28	277	0	1	0
918	1	7	9	0	28	277	0	1	0
918	1	8	16	0	28	277	0	1	0
918	1	9	4	0	28	277	0	1	0
918	1	10	11	0	28	277	0	1	0
919	1	1	12	0	28	277	0	1	0
919	1	2	10	0	28	277	0	1	0
919	1	3	2	0	28	277	0	1	0
919	1	4	3	0	28	277	0	1	0
919	1	6	1	0	28	277	0	1	0
919	1	7	9	0	28	277	0	1	0
919	1	9	4	0	28	277	0	1	0
919	1	10	11	0	28	277	0	1	0
920	1	2	10	0	28	277	0	1	0
920	1	3	2	0	28	277	0	1	0
920	1	4	3	0	28	277	0	1	0
920	1	5	15	0	28	277	0	1	0
920	1	6	1	0	28	277	0	1	0
920	1	7	9	0	28	277	0	1	0
920	1	8	16	0	28	277	0	1	0
920	1	9	4	0	28	277	0	1	0
921	1	1	12	0	28	277	0	1	0
921	1	3	2	0	28	277	0	1	0
921	1	4	3	0	28	277	0	1	0
921	1	5	15	0	28	277	0	1	0
921	1	6	1	0	28	277	0	1	0
921	1	8	16	0	28	277	0	1	0
921	1	9	4	0	28	277	0	1	0
921	1	10	11	0	28	277	0	1	0
922	1	1	12	0	28	277	0	1	0
922	1	2	10	0	28	277	0	1	0
922	1	3	2	0	28	277	0	1	0
922	1	5	15	0	28	277	0	1	0
922	1	6	1	0	28	277	0	1	0
922	1	7	9	0	28	277	0	1	0
922	1	8	16	0	28	277	0	1	0
922	1	10	11	0	28	277	0	1	0
923	1	1	12	0	28	277	0	1	0
923	1	2	10	0	28	277	0	1	0
923	1	4	3	0	28	277	0	1	0
923	1	5	15	0	28	277	0	1	0
923	1	7	9	0	28	277	0	1	0
923	1	8	16	0	28	277	0	1	0
923	1	9	4	0	28	277	0	1	0
923	1	10	11	0	28	277	0	1	0
924	1	1	12	0	28	277	0	1	0
924	1	2	10	0	28	277	0	1	0
924	1	3	2	0	28	277	0	1	0
924	1	4	3	0	28	277	0	1	0
924	1	6	1	0	28	277	0	1	0
924	1	7	9	0	28	277	0	1	0
924	1	9	4	0	28	277	0	1	0
924	1	10	11	0	28	277	0	1	0
925	1	2	10	0	28	277	0	1	0
925	1	3	2	0	28	277	0	1	0
925	1	4	3	0	28	277	0	1	0
925	1	5	15	0	28	277	0	1	0
925	1	6	1	0	28	277	0	1	0
925	1	7	9	0	28	277	0	1	0
925	1	8	16	0	28	277	0	1	0
925	1	9	4	0	28	277	0	1	0
926	1	1	12	0	28	277	0	1	0
926	1	3	2	0	28	277	0	1	0
926	1	4	3	0	28	277	0	1	0
926	1	5	15	0	28	277	0	1	0
926	1	6	1	0	28	277	0	1	0
926	1	8	16	0	28	277	0	1	0
926	1	9	4	0	28	277	0	1	0
926	1	10	11	0	28	277	0	1	0
927	1	1	12	0	28	277	0	1	0
927	1	2	10	0	28	277	0	1	0
927	1	3	2	0	28	277	0	1	0
927	1	5	15	0	28	277	0	1	0
927	1	6	1	0	28	277	0	1	0
927	1	7	9	0	28	277	0	1	0
927	1	8	16	0	28	277	0	1	0
927	1	10	11	0	28	277	0	1	0
928	1	1	12	0	28	277	0	1	0
928	1	2	10	0	28	277	0	1	0
928	1	4	3	0	28	277	0	1	0
928	1	5	15	0	28	277	0	1	0
928	1	7	9	0	28	277	0	1	0
928	1	8	16	0	28	277	0	1	0
928	1	9	4	0	28	277	0	1	0
928	1	10	11	0	28	277	0	1	0
929	1	1	12	0	28	277	0	1	0
929	1	2	10	0	28	277	0	1	0
929	1	3	2	0	28	277	0	1	0
929	1	4	3	0	28	277	0	1	0
929	1	6	1	0	28	277	0	1	0
929	1	7	9	0	28	277	0	1	0
929	1	9	4	0	28	277	0	1	0
929	1	10	11	0	28	277	0	1	0
930	1	2	10	0	28	277	0	1	0
930	1	3	2	0	28	277	0	1	0
930	1	4	3	0	28	277	0	1	0
930	1	5	15	0	28	277	0	1	0
930	1	6	1	0	28	277	0	1	0
930	1	7	9	0	28	277	0	1	0
930	1	8	16	0	28	277	0	1	0
930	1	9	4	0	28	277	0	1	0
931	1	1	12	0	28	277	0	1	0
931	1	3	2	0	28	277	0	1	0
931	1	4	3	0	28	277	0	1	0
931	1	5	15	0	28	277	0	1	0
931	1	6	1	0	28	277	0	1	0
931	1	8	16	0	28	277	0	1	0
931	1	9	4	0	28	277	0	1	0
931	1	10	11	0	28	277	0	1	0
932	1	1	12	0	28	277	0	1	0
932	1	2	10	0	28	277	0	1	0
932	1	3	2	0	28	277	0	1	0
932	1	5	15	0	28	277	0	1	0
932	1	6	1	0	28	277	0	1	0
932	1	7	9	0	28	277	0	1	0
932	1	8	16	0	28	277	0	1	0
932	1	10	11	0	28	277	0	1	0
933	1	1	12	0	28	277	0	1	0
933	1	2	10	0	28	277	0	1	0
933	1	4	3	0	28	277	0	1	0
933	1	5	15	0	28	277	0	1	0
933	1	7	9	0	28	277	0	1	0
933	1	8	16	0	28	277	0	1	0
933	1	9	4	0	28	277	0	1	0
933	1	10	11	0	28	277	0	1	0
934	1	1	12	0	28	277	0	1	0
934	1	2	10	0	28	277	0	1	0
934	1	3	2	0	28	277	0	1	0
934	1	4	3	0	28	277	0	1	0
934	1	6	1	0	28	277	0	1	0
934	1	7	9	0	28	277	0	1	0
934	1	9	4	0	28	277	0	1	0
934	1	10	11	0	28	277	0	1	0
935	1	2	10	0	28	277	0	1	0
935	1	3	2	0	28	277	0	1	0
935	1	4	3	0	28	277	0	1	0
935	1	5	15	0	28	277	0	1	0
935	1	6	1	0	28	277	0	1	0
935	1	7	9	0	28	277	0	1	0
935	1	8	16	0	28	277	0	1	0
935	1	9	4	0	28	277	0	1	0
936	1	1	12	0	28	277	0	1	0
936	1	3	2	0	28	277	0	1	0
936	1	4	3	0	28	277	0	1	0
936	1	5	15	0	28	277	0	1	0
936	1	6	1	0	28	277	0	1	0
936	1	8	16	0	28	277	0	1	0
936	1	9	4	0	28	277	0	1	0
936	1	10	11	0	28	277	0	1	0
937	1	1	12	0	28	277	0	1	0
937	1	2	10	0	28	277	0	1	0
937	1	3	2	0	28	277	0	1	0
937	1	5	15	0	28	277	0	1	0
937	1	6	1	0	28	277	0	1	0
937	1	7	9	0	28	277	0	1	0
937	1	8	16	0	28	277	0	1	0
937	1	10	11	0	28	277	0	1	0
938	1	1	12	0	28	277	0	1	0
938	1	2	10	0	28	277	0	1	0
938	1	4	3	0	28	277	0	1	0
938	1	5	15	0	28	277	0	1	0
938	1	7	9	0	28	277	0	1	0
938	1	8	16	0	28	277	0	1	0
938	1	9	4	0	28	277	0	1	0
938	1	10	11	0	28	277	0	1	0
939	1	1	12	0	28	277	0	1	0
939	1	2	10	0	28	277	0	1	0
939	1	3	2	0	28	277	0	1	0
939	1	4	3	0	28	277	0	1	0
939	1	6	1	0	28	277	0	1	0
939	1	7	9	0	28	277	0	1	0
939	1	9	4	0	28	277	0	1	0
939	1	10	11	0	28	277	0	1	0
940	1	2	10	0	28	277	0	1	0
940	1	3	2	0	28	277	0	1	0
940	1	4	3	0	28	277	0	1	0
940	1	5	15	0	28	277	0	1	0
940	1	6	1	0	28	277	0	1	0
940	1	7	9	0	28	277	0	1	0
940	1	8	16	0	28	277	0	1	0
940	1	9	4	0	28	277	0	1	0
941	1	1	12	0	28	277	0	1	0
941	1	3	2	0	28	277	0	1	0
941	1	4	3	0	28	277	0	1	0
941	1	5	15	0	28	277	0	1	0
941	1	6	1	0	28	277	0	1	0
941	1	8	16	0	28	277	0	1	0
941	1	9	4	0	28	277	0	1	0
941	1	10	11	0	28	277	0	1	0
942	1	1	12	0	28	277	0	1	0
942	1	2	10	0	28	277	0	1	0
942	1	3	2	0	28	277	0	1	0
942	1	5	15	0	28	277	0	1	0
942	1	6	1	0	28	277	0	1	0
942	1	7	9	0	28	277	0	1	0
942	1	8	16	0	28	277	0	1	0
942	1	10	11	0	28	277	0	1	0
943	1	1	12	0	28	277	0	1	0
943	1	2	10	0	28	277	0	1	0
943	1	4	3	0	28	277	0	1	0
943	1	5	15	0	28	277	0	1	0
943	1	7	9	0	28	277	0	1	0
943	1	8	16	0	28	277	0	1	0
943	1	9	4	0	28	277	0	1	0
943	1	10	11	0	28	277	0	1	0
944	1	1	12	0	28	277	0	1	0
944	1	2	10	0	28	277	0	1	0
944	1	3	2	0	28	277	0	1	0
944	1	4	3	0	28	277	0	1	0
944	1	6	1	0	28	277	0	1	0
944	1	7	9	0	28	277	0	1	0
944	1	9	4	0	28	277	0	1	0
944	1	10	11	0	28	277	0	1	0
945	1	2	10	0	28	277	0	1	0
945	1	3	2	0	28	277	0	1	0
945	1	4	3	0	28	277	0	1	0
945	1	5	15	0	28	277	0	1	0
945	1	6	1	0	28	277	0	1	0
945	1	7	9	0	28	277	0	1	0
945	1	8	16	0	28	277	0	1	0
945	1	9	4	0	28	277	0	1	0
946	1	1	12	0	28	277	0	1	0
946	1	3	2	0	28	277	0	1	0
946	1	4	3	0	28	277	0	1	0
946	1	5	15	0	28	277	0	1	0
946	1	6	1	0	28	277	0	1	0
946	1	8	16	0	28	277	0	1	0
946	1	9	4	0	28	277	0	1	0
946	1	10	11	0	28	277	0	1	0
947	1	1	12	0	28	277	0	1	0
947	1	2	10	0	28	277	0	1	0
947	1	3	2	0	28	277	0	1	0
947	1	5	15	0	28	277	0	1	0
947	1	6	1	0	28	277	0	1	0
947	1	7	9	0	28	277	0	1	0
947	1	8	16	0	28	277	0	1	0
947	1	10	11	0	28	277	0	1	0
948	1	1	12	0	28	277	0	1	0
948	1	2	10	0	28	277	0	1	0
948	1	4	3	0	28	277	0	1	0
948	1	5	15	0	28	277	0	1	0
948	1	7	9	0	28	277	0	1	0
948	1	8	16	0	28	277	0	1	0
948	1	9	4	0	28	277	0	1	0
948	1	10	11	0	28	277	0	1	0
949	1	1	12	0	28	277	0	1	0
949	1	2	10	0	28	277	0	1	0
949	1	3	2	0	28	277	0	1	0
949	1	4	3	0	28	277	0	1	0
949	1	6	1	0	28	277	0	1	0
949	1	7	9	0	28	277	0	1	0
949	1	9	4	0	28	277	0	1	0
949	1	10	11	0	28	277	0	1	0
950	1	2	10	0	28	277	0	1	0
950	1	3	2	0	28	277	0	1	0
950	1	4	3	0	28	277	0	1	0
950	1	5	15	0	28	277	0	1	0
950	1	6	1	0	28	277	0	1	0
950	1	7	9	0	28	277	0	1	0
950	1	8	16	0	28	277	0	1	0
950	1	9	4	0	28	277	0	1	0
951	1	1	12	0	28	277	0	1	0
951	1	3	2	0	28	277	0	1	0
951	1	4	3	0	28	277	0	1	0
951	1	5	15	0	28	277	0	1	0
951	1	6	1	0	28	277	0	1	0
951	1	8	16	0	28	277	0	1	0
951	1	9	4	0	28	277	0	1	0
951	1	10	11	0	28	277	0	1	0
952	1	1	12	0	28	277	0	1	0
952	1	2	10	0	28	277	0	1	0
952	1	3	2	0	28	277	0	1	0
952	1	5	15	0	28	277	0	1	0
952	1	6	1	0	28	277	0	1	0
952	1	7	9	0	28	277	0	1	0
952	1	8	16	0	28	277	0	1	0
952	1	10	11	0	28	277	0	1	0
953	1	1	12	0	28	277	0	1	0
953	1	2	10	0	28	277	0	1	0
953	1	4	3	0	28	277	0	1	0
953	1	5	15	0	28	277	0	1	0
953	1	7	9	0	28	277	0	1	0
953	1	8	16	0	28	277	0	1	0
953	1	9	4	0	28	277	0	1	0
953	1	10	11	0	28	277	0	1	0
954	1	1	12	0	28	277	0	1	0
954	1	2	10	0	28	277	0	1	0
954	1	3	2	0	28	277	0	1	0
954	1	4	3	0	28	277	0	1	0
954	1	6	1	0	28	277	0	1	0
954	1	7	9	0	28	277	0	1	0
954	1	9	4	0	28	277	0	1	0
954	1	10	11	0	28	277	0	1	0
955	1	2	10	0	28	277	0	1	0
955	1	3	2	0	28	277	0	1	0
955	1	4	3	0	28	277	0	1	0
955	1	5	15	0	28	277	0	1	0
955	1	6	1	0	28	277	0	1	0
955	1	7	9	0	28	277	0	1	0
955	1	8	16	0	28	277	0	1	0
955	1	9	4	0	28	277	0	1	0
956	1	1	12	0	28	277	0	1	0
956	1	3	2	0	28	277	0	1	0
956	1	4	3	0	28	277	0	1	0
956	1	5	15	0	28	277	0	1	0
956	1	6	1	0	28	277	0	1	0
956	1	8	16	0	28	277	0	1	0
956	1	9	4	0	28	277	0	1	0
956	1	10	11	0	28	277	0	1	0
957	1	1	12	0	28	277	0	1	0
957	1	2	10	0	28	277	0	1	0
957	1	3	2	0	28	277	0	1	0
957	1	5	15	0	28	277	0	1	0
957	1	6	1	0	28	277	0	1	0
957	1	7	9	0	28	277	0	1	0
957	1	8	16	0	28	277	0	1	0
957	1	10	11	0	28	277	0	1	0
958	1	1	12	0	28	277	0	1	0
958	1	2	10	0	28	277	0	1	0
958	1	4	3	0	28	277	0	1	0
958	1	5	15	0	28	277	0	1	0
958	1	7	9	0	28	277	0	1	0
958	1	8	16	0	28	277	0	1	0
958	1	9	4	0	28	277	0	1	0
958	1	10	11	0	28	277	0	1	0
959	1	1	12	0	28	277	0	1	0
959	1	2	10	0	28	277	0	1	0
959	1	3	2	0	28	277	0	1	0
959	1	4	3	0	28	277	0	1	0
959	1	6	1	0	28	277	0	1	0
959	1	7	9	0	28	277	0	1	0
959	1	9	4	0	28	277	0	1	0
959	1	10	11	0	28	277	0	1	0
960	1	2	10	0	28	277	0	1	0
960	1	3	2	0	28	277	0	1	0
960	1	4	3	0	28	277	0	1	0
